                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:-       |   0:-       |   0:-       |   0:-       |   0:-       
    1:    4:-       |   4:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    4:-       |   4:-       |   4:-       |   0:-       |   0:-       
    3:    4:-       |   4:-       |   4:-       |   4:-       |   0:-       
    4:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    5:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    6:    4:br      |   4:-       |   4:-       |   4:-       |   4:-       
    7:    8:-       |   4:br      |   4:-       |   4:-       |   4:-       
    8:    8:-       |   8:-       |   4:br      |   4:-       |   4:-       
    9:    8:-       |   8:-       |   8:-       |   4:br      |   4:-       
   10:  140:-       |   8:-       |   8:-       |   8:-       |   4:br      
   11:  140:-       | 140:-       |   8:-       |   8:-       |   8:-       BUS_LOAD  MEM[136] accepted 1
   12:  140:-       | 140:-       | 140:-       |   8:-       |   8:-       
   13:  140:-       | 140:-       | 140:-       | 140:-       |   8:-       
   14:  140:-       | 140:-       | 140:-       | 140:-       | 140:-       
   15:  140:-       | 140:-       | 140:-       | 140:-       | 140:-       
   16:  140:lda     | 140:-       | 140:-       | 140:-       | 140:-       
   17:  144:-       | 140:lda     | 140:-       | 140:-       | 140:-       
   18:  144:-       | 144:-       | 140:lda     | 140:-       | 140:-       
   19:  144:-       | 144:-       | 144:-       | 140:lda     | 140:-       
   20:  144:-       | 144:-       | 144:-       | 144:-       | 140:lda     r0=8  
   21:  144:bis     | 144:-       | 144:-       | 144:-       | 144:-       
   22:  148:-       | 144:bis     | 144:-       | 144:-       | 144:-       
   23:  148:-       | 148:-       | 144:bis     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
   24:  148:-       | 148:-       | 148:-       | 144:bis     | 144:-       
   25:  148:-       | 148:-       | 148:-       | 148:-       | 144:bis     r5=0  
   26:  148:-       | 148:-       | 148:-       | 148:-       | 148:-       
   27:  148:-       | 148:-       | 148:-       | 148:-       | 148:-       
   28:  148:bis     | 148:-       | 148:-       | 148:-       | 148:-       
   29:  152:-       | 148:bis     | 148:-       | 148:-       | 148:-       
   30:  152:-       | 152:-       | 148:bis     | 148:-       | 148:-       
   31:  152:-       | 152:-       | 152:-       | 148:bis     | 148:-       
   32:  152:-       | 152:-       | 152:-       | 152:-       | 148:bis     r6=0  
   33:  152:subq    | 152:-       | 152:-       | 152:-       | 152:-       
   34:  156:-       | 152:subq    | 152:-       | 152:-       | 152:-       
   35:  156:-       | 156:-       | 152:subq    | 152:-       | 152:-       BUS_LOAD  MEM[152] accepted 1
   36:  156:-       | 156:-       | 156:-       | 152:subq    | 152:-       
   37:  156:-       | 156:-       | 156:-       | 156:-       | 152:subq    r7=0  
   38:  156:-       | 156:-       | 156:-       | 156:-       | 156:-       
   39:  156:-       | 156:-       | 156:-       | 156:-       | 156:-       
   40:  156:addq    | 156:-       | 156:-       | 156:-       | 156:-       
   41:  160:-       | 156:addq    | 156:-       | 156:-       | 156:-       
   42:  160:-       | 160:-       | 156:addq    | 156:-       | 156:-       
   43:  160:-       | 160:-       | 160:-       | 156:addq    | 156:-       
   44:  160:-       | 160:-       | 160:-       | 160:-       | 156:addq    r7=16  
   45:  160:bis     | 160:-       | 160:-       | 160:-       | 160:-       
   46:  164:-       | 160:bis     | 160:-       | 160:-       | 160:-       
   47:  164:-       | 164:-       | 160:bis     | 160:-       | 160:-       BUS_LOAD  MEM[160] accepted 1
   48:  164:-       | 164:-       | 164:-       | 160:bis     | 160:-       
   49:  164:-       | 164:-       | 164:-       | 164:-       | 160:bis     r1=8  
   50:  164:-       | 164:-       | 164:-       | 164:-       | 164:-       
   51:  164:-       | 164:-       | 164:-       | 164:-       | 164:-       
   52:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
   53:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
   54:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
   55:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[8] accepted 1
   56:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   57:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   58:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   59:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   60:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=3  
   61:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
   62:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
   63:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       BUS_LOAD  MEM[168] accepted 1
   64:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[16] accepted 2
   65:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   66:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   67:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   68:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   69:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=1  
   70:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
   71:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
   72:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
   73:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
   74:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=0  
   75:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
   76:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
   77:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       BUS_LOAD  MEM[176] accepted 1
   78:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
   79:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
   80:  180:-       | 180:-       | 180:-       | 180:-       | 180:-       
   81:  180:-       | 180:-       | 180:-       | 180:-       | 180:-       
   82:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
   83:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
   84:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
   85:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[16] = 3 accepted 1
   86:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
   87:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
   88:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
   89:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 2
   90:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[8] = 1 accepted 1
   91:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
   92:  188:-       | 188:-       | 188:-       | 188:-       | 188:-       
   93:  188:-       | 188:-       | 188:-       | 188:-       | 188:-       
   94:  188:addq    | 188:-       | 188:-       | 188:-       | 188:-       
   95:  192:-       | 188:addq    | 188:-       | 188:-       | 188:-       
   96:  192:-       | 192:-       | 188:addq    | 188:-       | 188:-       
   97:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
   98:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=16  
   99:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
  100:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
  101:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       BUS_LOAD  MEM[192] accepted 1
  102:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
  103:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=1  
  104:  196:-       | 196:-       | 196:-       | 196:-       | 196:-       
  105:  196:-       | 196:-       | 196:-       | 196:-       | 196:-       
  106:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
  107:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
  108:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
  109:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
  110:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
  111:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
  112:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
  113:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       BUS_LOAD  MEM[200] accepted 1
  114:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
  115:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
  116:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  117:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  118:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  119:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[16] accepted 1
  120:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  121:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  122:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  123:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  124:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=3  
  125:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  126:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  127:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  128:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[24] accepted 1
  129:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  130:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  131:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  132:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  133:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=4  
  134:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  135:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  136:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  137:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  138:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=1  
  139:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  140:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  141:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  142:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  143:  188:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  144:  188:addq    | 188:-       | 180:-       | 180:-       | 180:-       
  145:  192:-       | 188:addq    | 188:-       | 180:-       | 180:-       
  146:  192:-       | 192:-       | 188:addq    | 188:-       | 180:-       
  147:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
  148:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=24  
  149:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
  150:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
  151:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
  152:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
  153:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=2  
  154:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
  155:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
  156:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
  157:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
  158:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
  159:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
  160:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
  161:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       BUS_LOAD  MEM[200] accepted 1
  162:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
  163:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
  164:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  165:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  166:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  167:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[24] accepted 1
  168:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  169:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  170:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  171:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  172:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=4  
  173:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  174:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  175:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  176:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[32] accepted 1
  177:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  178:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  179:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  180:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  181:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=1  
  182:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  183:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  184:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  185:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  186:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=0  
  187:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  188:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  189:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  190:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  191:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  192:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  193:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  194:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  195:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[32] = 4 accepted 1
  196:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  197:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
  198:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
  199:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
  200:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[24] = 1 accepted 1
  201:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
  202:  188:addq    | 188:-       | 188:-       | 188:-       | 188:-       
  203:  192:-       | 188:addq    | 188:-       | 188:-       | 188:-       
  204:  192:-       | 192:-       | 188:addq    | 188:-       | 188:-       
  205:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
  206:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=32  
  207:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
  208:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
  209:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
  210:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
  211:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=3  
  212:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
  213:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
  214:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
  215:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
  216:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
  217:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
  218:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
  219:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       BUS_LOAD  MEM[200] accepted 1
  220:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
  221:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
  222:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  223:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  224:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  225:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[32] accepted 1
  226:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  227:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  228:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  229:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  230:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=4  
  231:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  232:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  233:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  234:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[40] accepted 1
  235:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  236:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  237:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  238:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  239:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=5  
  240:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  241:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  242:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  243:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  244:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=1  
  245:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  246:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  247:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  248:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  249:  188:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  250:  188:addq    | 188:-       | 180:-       | 180:-       | 180:-       
  251:  192:-       | 188:addq    | 188:-       | 180:-       | 180:-       
  252:  192:-       | 192:-       | 188:addq    | 188:-       | 180:-       
  253:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
  254:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=40  
  255:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
  256:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
  257:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
  258:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
  259:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=4  
  260:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
  261:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
  262:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
  263:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
  264:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
  265:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
  266:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
  267:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       BUS_LOAD  MEM[200] accepted 1
  268:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
  269:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
  270:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  271:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  272:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  273:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[40] accepted 1
  274:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  275:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  276:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  277:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  278:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=5  
  279:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  280:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  281:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  282:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[48] accepted 1
  283:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  284:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  285:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  286:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  287:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=9  
  288:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  289:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  290:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  291:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  292:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=1  
  293:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  294:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  295:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  296:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  297:  188:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  298:  188:addq    | 188:-       | 180:-       | 180:-       | 180:-       
  299:  192:-       | 188:addq    | 188:-       | 180:-       | 180:-       
  300:  192:-       | 192:-       | 188:addq    | 188:-       | 180:-       
  301:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
  302:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=48  
  303:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
  304:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
  305:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
  306:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
  307:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=5  
  308:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
  309:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
  310:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
  311:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
  312:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
  313:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
  314:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
  315:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       BUS_LOAD  MEM[200] accepted 1
  316:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
  317:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
  318:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  319:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  320:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  321:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[48] accepted 1
  322:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  323:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  324:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  325:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  326:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=9  
  327:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  328:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  329:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  330:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[56] accepted 1
  331:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  332:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  333:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  334:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  335:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=2  
  336:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  337:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  338:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  339:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  340:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=0  
  341:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  342:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  343:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  344:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  345:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  346:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  347:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  348:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  349:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[56] = 9 accepted 1
  350:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  351:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
  352:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
  353:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
  354:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[48] = 2 accepted 1
  355:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
  356:  188:addq    | 188:-       | 188:-       | 188:-       | 188:-       
  357:  192:-       | 188:addq    | 188:-       | 188:-       | 188:-       
  358:  192:-       | 192:-       | 188:addq    | 188:-       | 188:-       
  359:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
  360:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=56  
  361:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
  362:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
  363:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
  364:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
  365:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=6  
  366:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
  367:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
  368:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
  369:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
  370:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
  371:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
  372:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
  373:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       BUS_LOAD  MEM[200] accepted 1
  374:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
  375:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
  376:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  377:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
