                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:lda     |   0:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    1:    8:lda     |   4:lda     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:   12:bsr     |   8:lda     |   4:lda     |   0:-       |   0:-       BUS_LOAD  MEM[8] accepted 1
    3:   16:lda     |  12:bsr     |   8:lda     |   4:lda     |   0:-       BUS_LOAD  MEM[8] accepted 1
    4:   20:stq     |  16:lda     |  12:bsr     |   8:lda     |   4:lda     r30=4096  BUS_LOAD  MEM[16] accepted 1
    5:   24:halt    |  20:stq     |  16:lda     |  12:bsr     |   8:lda     r16=14  BUS_LOAD  MEM[16] accepted 1
    6:   28:beq     |   0:-       |   0:-       |   0:-       |  12:bsr     r26=12  BUS_LOAD  MEM[24] accepted 1
    7:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
    8:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
    9:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
   10:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
   11:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
   12:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
   13:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=4064  BUS_STORE MEM[4088] = 12 accepted 1
   14:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[4064] = 14 accepted 1
   15:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
   16:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=13  BUS_LOAD  MEM[56] accepted 1
   17:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
   18:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
   19:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
   20:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
   21:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
   22:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
   23:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
   24:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
   25:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
   26:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=4032  BUS_STORE MEM[4056] = 56 accepted 1
   27:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[4032] = 13 accepted 1
   28:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
   29:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=12  BUS_LOAD  MEM[56] accepted 1
   30:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
   31:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
   32:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
   33:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
   34:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
   35:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
   36:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
   37:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
   38:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
   39:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=4000  BUS_STORE MEM[4024] = 56 accepted 1
   40:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[4000] = 12 accepted 1
   41:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
   42:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=11  BUS_LOAD  MEM[56] accepted 1
   43:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
   44:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
   45:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
   46:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
   47:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
   48:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
   49:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
   50:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
   51:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
   52:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3968  BUS_STORE MEM[3992] = 56 accepted 1
   53:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3968] = 11 accepted 1
   54:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
   55:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=10  BUS_LOAD  MEM[56] accepted 1
   56:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
   57:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
   58:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
   59:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
   60:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
   61:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
   62:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
   63:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
   64:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
   65:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3936  BUS_STORE MEM[3960] = 56 accepted 1
   66:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3936] = 10 accepted 1
   67:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
   68:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=9  BUS_LOAD  MEM[56] accepted 1
   69:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
   70:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
   71:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
   72:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
   73:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
   74:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
   75:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
   76:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
   77:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
   78:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3904  BUS_STORE MEM[3928] = 56 accepted 1
   79:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3904] = 9 accepted 1
   80:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
   81:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=8  BUS_LOAD  MEM[56] accepted 1
   82:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
   83:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
   84:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
   85:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
   86:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
   87:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
   88:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
   89:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
   90:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
   91:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3872  BUS_STORE MEM[3896] = 56 accepted 1
   92:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3872] = 8 accepted 1
   93:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
   94:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=7  BUS_LOAD  MEM[56] accepted 1
   95:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
   96:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
   97:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
   98:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
   99:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  100:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  101:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  102:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
  103:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
  104:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3840  BUS_STORE MEM[3864] = 56 accepted 1
  105:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3840] = 7 accepted 1
  106:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
  107:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=6  BUS_LOAD  MEM[56] accepted 1
  108:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  109:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
  110:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
  111:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  112:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  113:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  114:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  115:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
  116:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
  117:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3808  BUS_STORE MEM[3832] = 56 accepted 1
  118:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3808] = 6 accepted 1
  119:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
  120:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=5  BUS_LOAD  MEM[56] accepted 1
  121:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  122:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
  123:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
  124:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  125:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  126:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  127:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  128:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
  129:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
  130:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3776  BUS_STORE MEM[3800] = 56 accepted 1
  131:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3776] = 5 accepted 1
  132:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
  133:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=4  BUS_LOAD  MEM[56] accepted 1
  134:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  135:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
  136:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
  137:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  138:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  139:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  140:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  141:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
  142:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
  143:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3744  BUS_STORE MEM[3768] = 56 accepted 1
  144:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3744] = 4 accepted 1
  145:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
  146:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=3  BUS_LOAD  MEM[56] accepted 1
  147:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  148:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
  149:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
  150:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  151:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  152:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  153:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  154:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
  155:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
  156:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3712  BUS_STORE MEM[3736] = 56 accepted 1
  157:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3712] = 3 accepted 1
  158:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
  159:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=2  BUS_LOAD  MEM[56] accepted 1
  160:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  161:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
  162:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
  163:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  164:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  165:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  166:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  167:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=0  BUS_LOAD  MEM[40] accepted 1
  168:   52:subq    |  48:stq     |  44:stq     |  40:subq    |  36:bne     BUS_LOAD  MEM[48] accepted 1
  169:    0:-       |  52:subq    |  48:stq     |  44:stq     |  40:subq    r30=3680  BUS_STORE MEM[3704] = 56 accepted 1
  170:    0:-       |   0:-       |  52:subq    |  48:stq     |  44:stq     BUS_STORE MEM[3680] = 2 accepted 1
  171:   56:bsr     |   0:-       |   0:-       |  52:subq    |  48:stq     BUS_LOAD  MEM[48] accepted 1
  172:   60:stq     |  56:bsr     |   0:-       |   0:-       |  52:subq    r16=1  BUS_LOAD  MEM[56] accepted 1
  173:   64:ldq     |  60:stq     |  56:bsr     |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  174:   68:subq    |  64:ldq     |  60:stq     |  56:bsr     |   0:-       BUS_LOAD  MEM[64] accepted 1
  175:   28:beq     |   0:-       |   0:-       |   0:-       |  56:bsr     r26=56  BUS_LOAD  MEM[24] accepted 1
  176:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  177:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  178:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  179:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  180:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=1  BUS_LOAD  MEM[40] accepted 1
  181:   96:bis     |   0:-       |   0:-       |   0:-       |  36:bne     BUS_LOAD  MEM[88] accepted 1
  182:  100:jsr     |  96:bis     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[96] accepted 1
  183:  104:call_pal| 100:jsr     |  96:bis     |   0:-       |   0:-       BUS_LOAD  MEM[96] accepted 1
  184:  108:call_pal| 104:call_pal| 100:jsr     |  96:bis     |   0:-       BUS_LOAD  MEM[104] accepted 1
  185:  112:call_pal| 108:call_pal| 104:-       | 100:jsr     |  96:bis     r0=1  BUS_LOAD  MEM[104] accepted 1
  186:   60:stq     |   0:-       |   0:-       |   0:-       | 100:jsr     BUS_LOAD  MEM[56] accepted 1
  187:   64:ldq     |  60:stq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  188:   68:subq    |  64:ldq     |  60:stq     |   0:-       |   0:-       BUS_LOAD  MEM[64] accepted 1
  189:    0:-       |  68:subq    |  64:ldq     |  60:stq     |   0:-       BUS_STORE MEM[3688] = 1 accepted 1
  190:    0:-       |  68:subq    |   0:-       |  64:ldq     |  60:stq     BUS_LOAD  MEM[3680] accepted 1
  191:   72:bsr     |   0:-       |  68:subq    |   0:-       |  64:ldq     r16=2  BUS_LOAD  MEM[64] accepted 1
  192:   76:ldq     |  72:bsr     |   0:-       |  68:subq    |   0:-       BUS_LOAD  MEM[72] accepted 1
  193:   80:addq    |  76:ldq     |  72:bsr     |   0:-       |  68:subq    r16=0  BUS_LOAD  MEM[72] accepted 1
  194:   84:ldq     |  80:addq    |  76:ldq     |  72:bsr     |   0:-       BUS_LOAD  MEM[80] accepted 1
  195:   28:beq     |   0:-       |   0:-       |   0:-       |  72:bsr     r26=72  BUS_LOAD  MEM[24] accepted 1
  196:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  197:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  198:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  199:   96:bis     |   0:-       |   0:-       |   0:-       |  28:beq     BUS_LOAD  MEM[88] accepted 1
  200:  100:jsr     |  96:bis     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[96] accepted 1
  201:  104:call_pal| 100:jsr     |  96:bis     |   0:-       |   0:-       BUS_LOAD  MEM[96] accepted 1
  202:  108:call_pal| 104:call_pal| 100:jsr     |  96:bis     |   0:-       BUS_LOAD  MEM[104] accepted 1
  203:  112:call_pal| 108:call_pal| 104:-       | 100:jsr     |  96:bis     r0=1  BUS_LOAD  MEM[104] accepted 1
  204:   76:ldq     |   0:-       |   0:-       |   0:-       | 100:jsr     BUS_LOAD  MEM[72] accepted 1
  205:   80:addq    |  76:ldq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[72] accepted 1
  206:   84:ldq     |  80:addq    |  76:ldq     |   0:-       |   0:-       BUS_LOAD  MEM[80] accepted 1
  207:    0:-       |  80:addq    |   0:-       |  76:ldq     |   0:-       BUS_LOAD  MEM[3688] accepted 1
  208:   84:ldq     |   0:-       |  80:addq    |   0:-       |  76:ldq     r1=1  BUS_LOAD  MEM[80] accepted 1
  209:   88:addq    |  84:ldq     |   0:-       |  80:addq    |   0:-       BUS_LOAD  MEM[80] accepted 1
  210:   92:jsr     |  88:addq    |  84:ldq     |   0:-       |  80:addq    r0=2  BUS_LOAD  MEM[88] accepted 1
  211:    0:-       |  92:jsr     |  88:addq    |  84:ldq     |   0:-       BUS_LOAD  MEM[3704] accepted 1
  212:   96:bis     |   0:-       |  92:jsr     |  88:addq    |  84:ldq     r26=56  BUS_LOAD  MEM[88] accepted 1
  213:  100:jsr     |  96:bis     |   0:-       |  92:jsr     |  88:addq    r30=3712  BUS_LOAD  MEM[96] accepted 1
  214:   60:stq     |   0:-       |   0:-       |   0:-       |  92:jsr     BUS_LOAD  MEM[56] accepted 1
  215:   64:ldq     |  60:stq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[56] accepted 1
  216:   68:subq    |  64:ldq     |  60:stq     |   0:-       |   0:-       BUS_LOAD  MEM[64] accepted 1
  217:    0:-       |  68:subq    |  64:ldq     |  60:stq     |   0:-       BUS_STORE MEM[3720] = 2 accepted 1
  218:    0:-       |  68:subq    |   0:-       |  64:ldq     |  60:stq     BUS_LOAD  MEM[3712] accepted 1
  219:   72:bsr     |   0:-       |  68:subq    |   0:-       |  64:ldq     r16=3  BUS_LOAD  MEM[64] accepted 1
  220:   76:ldq     |  72:bsr     |   0:-       |  68:subq    |   0:-       BUS_LOAD  MEM[72] accepted 1
  221:   80:addq    |  76:ldq     |  72:bsr     |   0:-       |  68:subq    r16=1  BUS_LOAD  MEM[72] accepted 1
  222:   84:ldq     |  80:addq    |  76:ldq     |  72:bsr     |   0:-       BUS_LOAD  MEM[80] accepted 1
  223:   28:beq     |   0:-       |   0:-       |   0:-       |  72:bsr     r26=72  BUS_LOAD  MEM[24] accepted 1
  224:   32:cmpeq   |  28:beq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
  225:   36:bne     |  32:cmpeq   |  28:beq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
  226:   40:subq    |  36:bne     |  32:cmpeq   |  28:beq     |   0:-       BUS_LOAD  MEM[32] accepted 1
  227:   44:stq     |  40:subq    |  36:bne     |  32:cmpeq   |  28:beq     BUS_LOAD  MEM[40] accepted 1
  228:   48:stq     |  44:stq     |  40:subq    |  36:bne     |  32:cmpeq   r1=1  BUS_LOAD  MEM[40] accepted 1
  229:   96:bis     |   0:-       |   0:-       |   0:-       |  36:bne     BUS_LOAD  MEM[88] accepted 1
  230:  100:jsr     |  96:bis     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[96] accepted 1
  231:  104:call_pal| 100:jsr     |  96:bis     |   0:-       |   0:-       BUS_LOAD  MEM[96] accepted 1
